ip,urllenth,subdomainlength,lenghtratio,shortened,@,//,-,subdomains,other suffix,URL Entropy,Nan_entropy,tld,httpsurl,suspiciouswordcount,freehosting,websitetraffic,statisticalreport,Result
1,-0.83,-0.7,-1.19,1,0,1,-3,0,1,-0.81,-7.32,-0.5,1,-1,-1,-1,1,-1
1,-0.41,-0.21,-1.95,1,0,1,0,0,1,-0.82,-2.57,-0.48,1,-1,1,-1,1,-1
1,-0.45,-0.19,-2.37,1,0,1,0,0,1,-0.78,-3.06,-0.48,1,0,1,-1,1,-1
1,-0.49,-0.18,-2.72,1,0,1,0,0,1,-0.79,-3.06,-0.48,1,0,1,-1,1,-1
1,-0.45,-0.32,-1.41,1,0,1,0,0,1,-0.79,-3.6,-0.48,1,0,1,-1,1,-1
1,-0.33,-0.17,-1.94,1,0,1,-1,0,1,-0.8,-2.48,-0.45,1,0,1,-1,1,-1
1,-0.48,-0.39,-1.23,1,0,1,0,0,1,-0.83,-4.11,-0.06,1,0,1,-1,1,-1
1,-0.4,-0.24,-1.67,1,0,1,0,0,1,-0.81,-2.6,-0.48,1,0,1,-1,1,-1
1,-1.67,-1.19,-1.4,1,0,1,-1,-1,1,-1.09,-5.47,-0.48,1,0,1,-1,1,-1
1,-0.3,-0.19,-1.58,1,0,1,0,0,1,-0.79,-3.19,-0.48,1,0,1,-1,1,-1
1,-0.59,-0.22,-2.68,1,0,1,-1,-1,1,-0.87,-3.99,-0.48,1,0,1,-1,1,-1
1,-1.77,-1.33,-1.33,1,0,1,-1,-1,1,-1,-5.7,-0.15,1,0,1,-1,1,-1
1,-0.44,-0.19,-2.32,1,0,1,0,-2,1,-0.85,-3.54,-0.48,1,-1,1,-1,1,-1
1,-0.45,-0.2,-2.25,1,0,1,0,-2,1,-0.86,-3.54,-0.48,1,-1,1,-1,1,-1
1,-0.42,-0.19,-2.21,1,0,1,0,-2,1,-0.86,-3.54,-0.48,1,-1,1,-1,1,-1
1,-0.48,-0.2,-2.4,1,0,1,0,-2,1,-0.88,-4.02,-0.48,1,-1,1,-1,1,-1
1,-0.43,-0.2,-2.15,1,0,1,0,-2,1,-0.87,-3.54,-0.48,1,-1,1,-1,1,-1
1,-0.37,-0.25,-1.48,1,0,1,0,0,1,-0.8,-3.57,-0.48,1,0,1,-1,1,-1
1,-0.46,-0.31,-1.48,1,0,1,0,0,1,-0.8,-4.11,-0.48,1,0,1,-1,1,-1
1,-0.26,-0.1,-2.6,1,0,1,0,-1,1,-0.81,-2.57,-0.48,1,0,1,-1,1,-1
1,-0.29,-0.16,-1.81,1,0,1,0,0,1,-0.8,-3.08,-0.5,1,-1,1,-1,1,-1
1,-0.61,-0.36,-1.69,1,0,1,0,-2,1,-0.86,-4.59,-0.48,1,-1,1,-1,1,-1
1,-0.47,-0.22,-2.14,1,0,1,0,0,1,-0.84,-4.08,-0.5,1,0,1,-1,1,-1
1,-0.5,-0.31,-1.61,1,0,1,-1,0,1,-0.87,-4.59,-0.48,1,0,1,-1,1,-1
1,-0.42,-0.32,-1.31,1,0,1,-1,0,1,-0.88,-4.02,-0.48,1,-1,1,-1,1,-1
1,-0.78,-0.63,-1.24,1,-1,1,0,0,1,-0.85,-4.78,-0.48,1,0,1,-1,1,-1
1,-0.36,-0.22,-1.64,1,0,1,0,0,1,-0.86,-3.11,-0.48,1,0,1,-1,1,-1
1,-1.12,-0.94,-1.19,1,0,1,0,0,1,-1,-4.76,-0.48,1,0,1,-1,1,-1
1,-0.78,-0.41,-1.9,1,-1,1,-2,-1,1,-1.01,-5.82,-0.02,1,0,1,-1,1,-1
1,-0.61,-0.46,-1.33,1,0,1,0,0,1,-0.85,-4.11,-0.48,1,0,1,-1,1,-1
1,-1.4,-1.15,-1.22,1,0,1,0,0,1,-1.08,-4.16,-0.48,1,0,1,-1,1,-1
1,-0.4,-0.21,-1.9,1,0,1,0,0,1,-0.88,-2.6,-2.62,1,0,1,-1,1,-1
1,-2,-1.52,-1.32,1,0,1,-29,-1,1,-0.98,-15.08,-0.48,1,0,-1,1,1,-1
1,-0.42,-0.23,-1.83,1,0,1,0,-1,1,-0.89,-3.08,-0.06,1,0,1,1,1,-1
1,-0.49,-0.21,-2.33,1,0,1,0,-1,1,-0.84,-3.06,-0.48,1,0,1,-1,1,-1
1,-0.44,-0.31,-1.42,1,0,1,0,0,1,-0.86,-3.68,-0.48,1,-1,1,-1,1,-1
1,-0.44,-0.32,-1.38,1,0,1,0,0,1,-0.87,-4.14,-0.23,1,0,1,-1,1,-1
1,-0.43,-0.31,-1.39,1,0,1,-3,0,1,-0.81,-4.3,-0.48,1,0,1,-1,1,-1
1,-0.62,-0.31,-2,1,0,1,-2,0,1,-0.83,-3.91,-0.48,1,0,1,-1,1,-1
1,-0.48,-0.24,-2,1,0,1,0,-1,1,-0.85,-3.06,-0.48,1,-1,-1,1,1,-1
1,-0.2,-0.1,-2,1,0,1,0,0,1,-0.73,-2.09,-0.15,1,0,1,-1,1,-1
1,-1.2,-0.83,-1.45,1,0,1,-2,-5,1,-1,-7.65,-0.18,1,-3,1,1,1,-1
1,-0.4,-0.1,-4,1,0,1,-1,-2,-1,-0.83,-3.94,-0.39,1,-2,1,-1,1,-1
1,-0.28,-0.1,-2.8,1,0,1,0,-1,1,-0.77,-2.57,-2.36,1,0,1,-1,1,-1
1,-0.41,-0.23,-1.78,1,0,1,0,0,1,-0.8,-3.11,-0.48,1,-2,1,-1,1,-1
1,-0.45,-0.36,-1.25,1,0,1,0,0,1,-0.8,-4.11,-0.23,1,0,1,-1,1,-1
1,-0.42,-0.33,-1.27,1,0,1,0,0,1,-0.77,-4.11,-0.23,1,0,1,-1,1,-1
1,-0.56,-0.32,-1.75,1,0,1,0,0,1,-0.87,-2.6,-0.48,1,-3,1,-1,1,-1
-1,-0.21,-0.08,-2.63,1,0,1,0,0,1,-0.65,-3.06,-0.5,1,0,1,-1,1,-1
1,-0.43,-0.29,-1.48,1,0,1,0,0,1,-0.78,-2.57,-0.07,1,0,1,-1,1,-1
1,-0.49,-0.2,-2.45,1,0,1,0,-2,1,-0.81,-4.13,-0.48,1,0,1,-1,1,-1
1,-0.6,-0.28,-2.14,1,0,1,-1,-1,1,-0.88,-4.12,-0.48,1,0,-1,1,1,-1
1,-0.55,-0.28,-1.96,1,0,1,-1,-2,-1,-0.89,-5.61,-0.06,1,-1,1,-1,1,-1
1,-0.68,-0.45,-1.51,1,0,1,0,0,1,-0.85,-5.08,-0.48,1,-1,1,-1,1,-1
1,-0.76,-0.61,-1.25,1,-1,1,-2,0,1,-0.9,-5.09,-0.48,1,0,1,-1,1,-1
1,-0.72,-0.52,-1.38,1,0,1,-1,0,1,-0.94,-3.21,-2.4,1,-1,1,-1,1,-1
1,-0.25,-0.16,-1.56,1,0,1,0,0,1,-0.75,-2.57,-0.67,1,0,1,-1,1,-1
1,-0.26,-0.17,-1.53,1,0,1,0,0,1,-0.79,-2.57,-0.67,1,0,1,-1,1,-1
1,-0.35,-0.26,-1.35,1,0,1,0,0,1,-0.78,-2.57,-0.67,1,0,1,-1,1,-1
1,-0.37,-0.28,-1.32,1,0,1,0,0,1,-0.82,-2.57,-0.67,1,0,1,-1,1,-1
1,-0.71,-0.51,-1.39,1,0,1,0,0,1,-0.92,-3.68,-0.48,1,0,1,-1,1,-1
1,-0.97,-0.79,-1.23,1,0,1,-1,0,1,-0.91,-7.63,0,1,-1,1,-1,1,-1
1,-0.25,-0.09,-2.78,1,0,1,0,0,1,-0.82,-1.58,0,1,0,1,-1,1,-1
1,-0.24,-0.08,-3,1,0,1,0,0,1,-0.8,-1.58,0,1,0,1,-1,1,-1
1,-0.3,-0.11,-2.73,1,0,1,0,0,1,-0.82,-2.57,0,1,0,1,-1,1,-1
1,-0.32,-0.09,-3.56,1,0,1,0,0,1,-0.83,-1.58,-0.48,1,0,1,-1,1,-1
1,-0.24,-0.08,-3,1,0,1,0,0,1,-0.8,-1.58,0,1,0,1,-1,1,-1
1,-0.25,-0.09,-2.78,1,0,1,0,0,1,-0.82,-1.58,0,1,0,1,-1,1,-1
1,-0.5,-0.38,-1.32,1,0,1,0,0,1,-0.82,-4.08,-0.5,1,0,1,-1,1,-1
1,-0.5,-0.19,-2.63,1,0,1,-2,-1,1,-0.88,-3.85,-0.48,1,-3,1,-1,1,-1
1,-0.28,-0.11,-2.55,1,0,1,0,-1,1,-0.74,-2.57,-0.48,1,0,1,1,1,-1
1,-0.21,-0.09,-2.33,1,0,1,0,0,1,-0.67,-2.09,-0.45,1,0,1,-1,1,-1
1,-0.59,-0.1,-5.9,1,0,1,-2,-1,1,-0.88,-3.85,-0.5,1,0,1,1,1,-1
1,-0.49,-0.3,-1.63,1,0,1,-1,0,1,-0.76,-3,-0.48,1,-2,1,-1,1,-1
1,-0.69,-0.57,-1.21,1,0,1,0,-1,1,-0.85,-5.86,-0.32,1,0,1,-1,1,-1
1,-0.33,-0.11,-3,1,0,1,0,-1,1,-0.79,-2.57,-0.48,1,0,1,1,1,-1
1,-0.29,-0.1,-2.9,1,0,1,0,0,1,-0.78,-2.09,-0.48,1,0,1,-1,1,-1
1,-0.43,-0.1,-4.3,1,0,1,0,-1,1,-0.84,-2.06,-0.48,1,-1,-1,1,1,-1
1,-0.52,-0.39,-1.33,1,0,1,0,0,1,-0.76,-5.08,-0.5,1,0,1,-1,1,-1
1,-0.5,-0.33,-1.52,1,0,1,0,0,1,-0.84,-3.6,-0.03,1,-1,1,-1,1,-1
1,-0.56,-0.28,-2,1,0,1,-3,0,1,-0.91,-3.98,-3.53,1,-1,1,-1,1,-1
1,-0.32,-0.11,-2.91,1,0,1,0,-1,1,-0.78,-2.57,-0.48,1,0,1,1,1,-1
1,-0.34,-0.11,-3.09,1,0,1,0,-1,1,-0.8,-2.57,-0.48,1,0,-1,1,1,-1
1,-0.57,-0.42,-1.36,1,0,1,0,0,1,-0.87,-4.39,-0.48,1,-1,1,-1,1,-1
1,-0.27,-0.12,-2.25,1,0,1,0,-3,-1,-0.81,-3.54,-0.32,1,0,1,-1,1,-1
1,-0.81,-0.66,-1.23,1,-1,1,0,-1,1,-0.98,-2.95,-0.48,1,0,1,-1,1,-1
1,-0.88,-0.62,-1.42,1,0,1,-1,-2,-1,-0.98,-4.66,-0.32,1,-1,1,-1,1,-1
1,-0.45,-0.11,-4.09,1,0,1,-1,-1,1,-0.85,-2.97,-0.48,1,-1,1,1,1,-1
1,-0.94,-0.53,-1.77,1,0,1,0,0,1,-0.92,-3.68,-0.48,1,0,1,-1,1,-1
1,-0.27,-0.11,-2.45,1,0,1,0,-1,1,-0.86,-2.57,-0.48,1,0,-1,1,1,-1
1,-0.3,-0.1,-3,1,0,1,0,0,1,-0.74,-2.09,-0.48,1,0,1,-1,1,-1
1,-0.79,-0.6,-1.32,1,0,1,-3,0,1,-0.87,-5.3,-0.48,1,-1,1,-1,1,-1
1,-1.05,-0.78,-1.35,1,0,1,-8,-3,1,-0.88,-8.44,-0.48,1,0,1,1,1,-1
1,-0.54,-0.31,-1.74,1,0,1,0,0,1,-0.87,-3.68,-0.48,1,-1,1,-1,1,-1
1,-0.57,-0.25,-2.28,1,0,1,-2,-1,1,-0.94,-3.85,-0.48,1,0,1,-1,1,-1
1,-0.46,-0.31,-1.48,1,0,1,0,0,1,-0.83,-3.68,-0.48,1,-1,1,-1,1,-1
1,-1.39,-1.1,-1.26,1,0,1,-16,-1,1,-1.02,-11.03,-0.48,1,0,1,-1,1,-1
1,-0.61,-0.31,-1.97,1,0,1,0,0,1,-0.86,-3.68,-0.48,1,-1,1,-1,1,-1
1,-1.22,-1.13,-1.08,1,0,1,-1,0,1,-0.9,-8.09,-0.02,1,-1,1,-1,1,-1
1,-0.62,-0.27,-2.3,1,0,1,-1,-1,1,-0.91,-4.48,-0.48,1,0,-1,1,1,-1
1,-0.67,-0.43,-1.56,1,0,1,-1,-1,1,-0.89,-3.45,-0.48,1,0,-1,1,1,-1
1,-0.21,-0.16,-1.31,-1,0,1,0,0,1,-0.77,-2.09,0,1,0,1,1,-1,-1
1,-0.74,-0.56,-1.32,1,0,1,0,0,1,-0.96,-3.38,-0.48,1,0,1,-1,1,-1
1,-0.24,-0.19,-1.26,-1,0,1,0,0,1,-0.73,-2.09,0,1,0,1,1,-1,-1
1,-0.23,-0.08,-2.88,1,0,1,0,0,1,-0.77,-1.58,-0.48,1,0,1,-1,1,-1
1,-0.25,-0.1,-2.5,1,0,1,0,0,1,-0.77,-2.09,-0.48,1,0,1,-1,1,-1
1,-0.51,-0.31,-1.65,1,0,1,0,-1,1,-0.92,-3.81,-0.48,1,0,1,-1,1,-1
1,-0.26,-0.21,-1.24,-1,0,1,0,0,1,-0.78,-2.09,0,1,-1,1,1,-1,-1
1,-0.43,-0.2,-2.15,1,0,1,0,-1,1,-0.88,-3.08,-0.48,1,0,-1,1,1,-1
1,-0.61,-0.22,-2.77,1,0,1,0,-1,1,-0.9,-3.06,-0.48,1,-2,-1,1,1,-1
1,-0.31,-0.11,-2.82,1,0,1,0,-1,1,-0.76,-3.06,-0.32,1,0,1,-1,1,-1
1,-0.48,-0.33,-1.45,1,0,1,-1,0,1,-0.81,-3.99,-0.48,1,-2,1,-1,1,-1
1,-0.45,-0.26,-1.73,1,0,1,-2,-1,1,-0.84,-3.85,-0.48,1,-1,-1,1,1,-1
1,-1.61,-1.54,-1.05,1,0,-1,0,0,1,-1.01,-11.64,0,-1,0,1,-1,1,-1
1,-0.73,-0.58,-1.26,1,0,1,-1,0,1,-0.87,-5.05,-0.48,1,-1,1,-1,1,-1
1,-0.28,-0.11,-2.55,1,0,1,-1,0,1,-0.8,-2.97,-0.48,1,-1,1,-1,1,-1
1,-0.36,-0.1,-3.6,1,0,1,0,-1,1,-0.84,-3.06,-0.5,1,0,1,1,1,-1
1,-0.37,-0.1,-3.7,1,0,1,-3,0,1,-0.77,-3.28,-0.48,1,-2,1,-1,1,-1
1,-0.22,-0.1,-2.2,1,0,1,-1,0,1,-0.79,-2.48,-0.48,1,0,1,-1,1,-1
1,-0.26,-0.1,-2.6,1,0,1,-2,0,1,-0.82,-2.88,-0.48,1,0,1,-1,1,-1
1,-0.31,-0.1,-3.1,1,0,1,0,-1,1,-0.81,-2.57,-0.48,1,0,1,-1,1,-1
1,-0.29,-0.16,-1.81,1,0,1,0,-1,1,-0.83,-3.17,-0.48,1,0,1,-1,1,-1
1,-0.28,-0.11,-2.55,1,0,1,-1,-1,1,-0.81,-2.97,-0.08,1,0,1,-1,1,-1
1,-0.28,-0.13,-2.15,1,0,1,0,-3,-1,-0.8,-4.05,-0.32,1,0,1,-1,1,-1
1,-0.28,-0.13,-2.15,1,0,1,0,-3,-1,-0.79,-4.05,-0.32,1,0,1,-1,1,-1
1,-0.25,-0.1,-2.5,1,0,1,-1,0,1,-0.78,-2.48,-0.08,1,0,1,-1,1,-1
1,-0.36,-0.15,-2.4,1,0,1,-1,-1,1,-0.92,-3.56,-0.48,1,0,1,-1,1,-1
1,-0.41,-0.11,-3.73,1,0,1,-1,-1,1,-0.85,-2.97,-0.48,1,0,-1,1,1,-1
1,-0.39,-0.09,-4.33,1,0,1,0,0,1,-0.8,-2.54,-0.5,1,0,1,-1,1,-1
1,-0.24,-0.1,-2.4,1,0,1,-2,0,1,-0.84,-2.88,-0.48,1,0,1,-1,1,-1
1,-0.15,-0.08,-1.88,1,0,1,0,0,1,-0.73,-1.58,-0.59,1,0,1,-1,1,-1
1,-0.19,-0.1,-1.9,1,0,1,0,-1,1,-0.72,-2.06,-0.32,1,0,1,1,1,-1
1,-0.15,-0.09,-1.67,1,0,1,0,0,1,-0.67,-1.58,-0.45,1,0,1,-1,1,-1
1,-0.19,-0.1,-1.9,1,0,1,0,-1,1,-0.72,-2.06,-0.32,1,0,1,1,1,-1
1,-0.17,-0.09,-1.89,1,0,1,0,0,1,-0.66,-1.58,-0.24,1,0,1,-1,1,-1
1,-0.19,-0.09,-2.11,1,0,1,0,0,1,-0.71,-1.58,-0.28,1,0,1,-1,1,-1
1,-0.14,-0.08,-1.75,1,0,1,0,0,1,-0.7,-1.58,0,1,0,1,-1,1,-1
1,-0.15,-0.09,-1.67,1,0,1,0,0,1,-0.73,-1.58,-0.01,1,0,1,-1,1,-1
1,-0.2,-0.09,-2.22,1,0,1,0,0,1,-0.73,-1.58,-0.33,1,0,1,-1,1,-1
1,-0.89,-0.1,-8.9,1,0,1,-3,-3,1,-0.98,-4.73,-7.7,1,0,1,-1,1,-1
1,-0.38,-0.19,-2,1,0,1,-1,0,1,-0.79,-2.97,-0.45,1,0,1,-1,1,-1
1,-0.39,-0.09,-4.33,1,0,1,0,0,1,-0.82,-1.58,-0.48,1,0,1,-1,1,-1
1,-0.38,-0.08,-4.75,1,0,1,0,0,1,-0.81,-1.58,-0.48,1,0,1,-1,1,-1
1,-0.17,-0.09,-1.89,1,0,1,-1,0,1,-0.75,-1.97,-0.32,1,0,1,-1,1,-1
1,-0.22,-0.09,-2.44,1,0,1,-1,0,1,-0.78,-1.97,-0.32,1,0,1,-1,1,-1
1,-0.32,-0.11,-2.91,1,0,1,0,-1,1,-0.82,-2.57,-0.48,1,0,-1,1,1,-1
1,-0.34,-0.11,-3.09,1,0,1,0,-1,1,-0.78,-2.57,-0.48,1,0,-1,1,1,-1
1,-0.34,-0.15,-2.27,1,0,1,0,0,1,-0.78,-3.08,-0.15,1,0,1,-1,1,-1
1,-0.33,-0.1,-3.3,1,0,1,-1,-2,-1,-0.83,-3.45,-0.67,1,0,1,-1,1,-1
1,-0.84,-0.66,-1.27,1,0,1,-3,0,1,-0.88,-5.52,-0.23,1,-2,1,-1,1,-1
1,-0.47,-0.32,-1.47,1,0,1,-1,0,1,-0.81,-3.99,-0.48,1,-2,1,-1,1,-1
1,-0.48,-0.21,-2.29,1,0,1,-1,0,1,-0.86,-3,-0.39,1,0,1,-1,1,-1
1,-0.46,-0.22,-2.09,1,0,1,0,-1,1,-0.83,-3.06,-0.45,1,0,1,-1,1,-1
1,-0.28,-0.19,-1.47,1,0,1,0,0,1,-0.77,-2.6,-0.03,1,0,1,-1,1,-1
1,-0.32,-0.19,-1.68,1,0,1,0,0,1,-0.82,-2.09,-4.16,1,0,1,-1,1,-1
1,-0.72,-0.55,-1.31,1,0,1,-1,0,1,-0.92,-3.51,-0.48,1,0,1,-1,1,-1
1,-0.35,-0.2,-1.75,1,0,1,0,0,1,-0.81,-2.57,-0.5,1,0,1,-1,1,-1
1,-0.31,-0.2,-1.55,1,0,1,0,0,1,-0.81,-2.6,-0.48,1,0,1,-1,1,-1
1,-0.32,-0.14,-2.29,1,0,1,-1,0,1,-0.77,-2.48,-0.48,1,0,1,-1,1,-1
1,-0.3,-0.18,-1.67,1,0,1,-1,0,1,-0.81,-3,-0.48,1,0,1,-1,1,-1
1,-0.29,-0.16,-1.81,1,0,1,0,0,1,-0.71,-2.6,-0.02,-1,0,1,-1,1,-1
1,-0.55,-0.51,-1.08,1,0,1,-5,0,1,-0.88,-4.32,0,1,0,1,-1,1,-1
1,-0.25,-0.09,-2.78,1,0,1,-1,0,1,-0.77,-1.97,-0.48,1,0,1,-1,1,-1
1,-0.51,-0.11,-4.64,1,0,1,-1,-1,1,-0.9,-2.97,-0.48,1,0,-1,1,1,-1
1,-0.54,-0.38,-1.42,1,-1,1,0,0,1,-0.8,-4.57,-0.48,1,0,1,-1,1,-1
1,-0.52,-0.23,-2.26,1,0,1,-2,0,1,-0.89,-2.88,-0.31,1,0,1,-1,1,-1
1,-0.59,-0.47,-1.26,1,0,1,0,0,1,-0.88,-4.59,-0.48,1,0,1,-1,1,-1
1,-2.43,-1.85,-1.31,1,0,1,-5,-2,-1,-0.96,-8.34,-0.5,1,-5,1,-1,1,-1
1,-0.29,-0.14,-2.07,1,0,1,0,-1,1,-0.82,-2.57,-0.01,1,0,1,-1,1,-1
1,-1.95,-1.8,-1.08,1,0,1,0,0,1,-0.9,-4.88,-0.48,1,-3,1,-1,1,-1
1,-0.66,-0.52,-1.27,1,0,1,0,0,1,-0.88,-4.74,-3.53,1,-1,1,-1,1,-1
1,-0.65,-0.51,-1.27,1,0,1,0,0,1,-0.88,-4.74,-3.53,1,-1,1,-1,1,-1
1,-0.4,-0.11,-3.64,1,0,1,-2,-1,1,-0.83,-3.37,-0.45,1,0,1,1,1,-1
1,-0.55,-0.39,-1.41,1,0,1,-1,0,1,-0.87,-4.99,-0.5,1,-2,1,-1,1,-1
1,-0.45,-0.33,-1.36,1,0,1,0,0,1,-0.88,-4.08,-0.48,1,-1,1,-1,1,-1
1,-0.36,-0.17,-2.12,1,0,1,0,0,1,-0.84,-2.57,-0.48,1,0,1,-1,1,-1
1,-0.81,-0.69,-1.17,1,0,1,0,0,1,-0.87,-5.02,-0.03,1,0,1,-1,1,-1
1,-0.39,-0.27,-1.44,1,0,1,-2,0,1,-0.81,-3.91,-0.48,1,-1,1,-1,1,-1
1,-0.85,-0.66,-1.29,1,-1,1,0,0,-1,-0.89,-4.81,-0.15,1,-1,1,-1,1,-1
1,-0.37,-0.28,-1.32,1,0,1,0,0,1,-0.83,-3.6,-0.03,1,0,1,-1,1,-1
1,-0.3,-0.15,-2,1,0,1,0,0,1,-0.82,-2.57,-0.5,1,0,1,-1,1,-1
1,-0.98,-0.63,-1.56,1,0,1,-2,-1,1,-0.89,-7.86,-0.48,1,-2,-1,1,1,-1
1,-1,-0.93,-1.08,1,0,1,0,0,-1,-0.89,-7.04,-0.31,-1,0,1,-1,1,-1
1,-0.32,-0.11,-2.91,1,0,1,-1,-2,1,-0.85,-3.45,-0.08,1,0,1,-1,1,-1
1,-0.27,-0.1,-2.7,1,0,1,-1,-1,1,-0.79,-2.97,-0.08,1,0,1,-1,1,-1
1,-1.01,-0.67,-1.51,1,0,1,0,-1,1,-0.88,-5.13,-0.48,1,0,-1,1,1,-1
1,-1.62,-1.41,-1.15,1,0,1,0,0,1,-1,-5.83,-0.48,1,-2,1,-1,1,-1
1,-0.47,-0.32,-1.47,1,0,1,0,0,1,-0.85,-3.62,-7.7,1,0,1,-1,1,-1
1,-0.41,-0.24,-1.71,1,0,1,0,0,1,-0.82,-3.08,-0.5,1,0,1,-1,1,-1
1,-0.31,-0.1,-3.1,1,0,1,-1,-2,1,-0.83,-3.45,-0.08,1,0,1,-1,1,-1
1,-0.55,-0.44,-1.25,1,0,1,0,0,1,-0.91,-3.68,-0.48,1,0,1,-1,1,-1
1,-0.97,-0.66,-1.47,1,-1,1,-3,0,1,-0.9,-6.51,-0.48,1,-1,1,-1,1,-1
1,-1.09,-0.98,-1.11,1,-2,1,-1,0,-1,-0.92,-6.81,-1.34,1,0,1,-1,1,-1
1,-0.35,-0.19,-1.84,1,0,1,0,0,1,-0.78,-2.57,-0.98,1,0,1,-1,1,-1
1,-0.41,-0.19,-2.16,1,0,1,0,0,1,-0.82,-2.57,-0.98,1,0,1,-1,1,-1
1,-0.4,-0.19,-2.11,1,0,1,0,0,1,-0.84,-2.57,-0.98,1,0,1,-1,1,-1
1,-0.21,-0.1,-2.1,1,0,1,0,0,1,-0.76,-2.09,-0.45,1,0,1,-1,1,-1
1,-0.34,-0.19,-1.79,1,0,1,0,0,1,-0.82,-2.6,-0.02,1,0,1,-1,1,-1
1,-0.54,-0.23,-2.35,1,0,1,-2,-1,1,-0.86,-4.9,-0.48,1,0,1,-1,1,-1
1,-0.62,-0.5,-1.24,1,0,1,0,0,1,-0.93,-4.32,-0.48,1,-1,1,-1,1,-1
1,-0.45,-0.26,-1.73,1,0,1,-1,0,1,-0.85,-2.97,-2.4,1,0,1,-1,1,-1
1,-1.39,-1.32,-1.05,1,-1,1,-2,0,1,-1.02,-3.5,-0.01,1,0,1,-1,1,-1
1,-0.79,-0.53,-1.49,1,-3,1,0,0,1,-0.88,-5.02,-0.48,1,0,1,-1,1,-1
1,-2.08,-1.82,-1.14,1,0,1,-2,-3,1,-0.96,-8.22,-0.32,1,0,1,-1,1,-1
1,-0.42,-0.3,-1.4,1,0,1,-1,0,1,-0.84,-3.51,-0.45,1,-2,1,-1,1,-1
1,-0.64,-0.52,-1.23,1,0,1,-1,0,1,-0.86,-4.53,-3.53,1,-1,1,-1,1,-1
1,-0.61,-0.44,-1.39,1,0,1,0,0,1,-0.85,-4.74,-0.48,1,-2,1,-1,1,-1
1,-1.35,-1.16,-1.16,1,0,1,-1,0,1,-1.03,-7.98,-0.5,1,0,1,-1,1,-1
1,-1.26,-0.67,-1.88,1,0,1,-4,-1,1,-0.96,-5.67,-0.48,1,0,1,-1,1,-1
1,-1.89,-1.57,-1.2,1,0,1,-2,0,1,-1,-12.59,-0.48,1,-1,1,-1,1,-1
1,-0.29,-0.14,-2.07,1,0,1,0,0,1,-0.8,-2.09,-0.48,1,0,1,-1,1,-1
1,-0.4,-0.24,-1.67,1,0,1,-1,0,1,-0.84,-2.97,-0.48,1,0,1,-1,1,-1
1,-0.59,-0.44,-1.34,1,0,1,-3,0,1,-0.87,-5.54,-0.48,1,-2,1,-1,1,-1
1,-0.39,-0.24,-1.63,1,0,1,-1,0,1,-0.84,-2.97,-0.48,1,0,1,-1,1,-1
1,-1.19,-1.05,-1.13,1,0,1,0,0,1,-0.95,-6.02,-0.48,-1,-4,1,-1,1,-1
1,-0.59,-0.38,-1.55,1,0,1,0,0,1,-0.86,-4.08,-0.23,1,0,1,-1,1,-1
1,-1.35,-1.19,-1.13,1,0,-1,-3,0,1,-1.01,-10.01,-0.48,-1,-2,1,-1,1,-1
1,-1.02,-0.56,-1.82,1,-1,1,-3,-1,1,-0.89,-5.46,-0.48,1,0,-1,1,1,-1
1,-2.03,-1.88,-1.08,1,0,1,0,0,1,-0.96,-5.41,-0.48,1,-3,1,-1,1,-1
1,-0.45,-0.27,-1.67,1,0,1,-1,-1,1,-0.81,-4.48,-0.5,-1,-1,1,-1,1,-1
1,-1.25,-1.07,-1.17,1,0,1,-1,-1,-1,-0.92,-8.92,-0.5,-1,-1,1,-1,1,-1
1,-0.72,-0.44,-1.64,1,0,1,0,0,1,-0.93,-4.19,-0.48,1,-1,1,-1,1,-1
1,-2.13,-1.97,-1.08,1,0,1,-5,0,1,-1,-12.32,-1.34,1,-3,1,-1,1,-1
1,-1.05,-0.91,-1.15,1,0,1,-3,0,1,-0.97,-5.33,-0.48,1,-1,1,-1,1,-1
1,-0.37,-0.11,-3.36,1,0,1,-1,-1,1,-0.89,-2.97,0,1,0,-1,1,1,-1
1,-0.2,-0.16,-1.25,1,0,1,0,0,1,-0.77,-2.09,-0.03,1,0,1,-1,1,-1
1,-1.44,-1.26,-1.14,1,-1,1,-7,0,1,-1.02,-6.6,-0.48,1,0,1,-1,1,-1
1,-0.5,-0.28,-1.79,1,0,1,0,0,1,-0.84,-3.6,-0.48,1,0,1,-1,1,-1
1,-0.45,-0.26,-1.73,1,0,1,0,0,1,-0.81,-3.62,-0.48,1,0,1,-1,1,-1
1,-0.51,-0.11,-4.64,1,0,1,0,-1,1,-0.81,-2.57,-0.48,1,0,-1,1,1,-1
1,-0.36,-0.16,-2.25,1,0,1,0,0,1,-0.76,-2.6,-0.48,-1,0,1,-1,1,-1
1,-0.34,-0.14,-2.43,1,0,1,0,0,1,-0.77,-2.09,-0.48,-1,0,1,-1,1,-1
1,-0.8,-0.37,-2.16,1,0,1,0,-1,1,-0.85,-4.08,-0.48,1,0,1,-1,1,-1
1,-0.61,-0.51,-1.2,1,0,1,-1,0,1,-0.8,-4.51,-0.48,1,-1,1,-1,1,-1
1,-0.44,-0.23,-1.91,1,0,1,-2,0,1,-0.86,-3.39,-0.48,1,0,1,-1,1,-1
1,-0.54,-0.11,-4.91,1,0,1,0,-1,1,-0.88,-2.57,-0.48,1,0,1,-1,1,-1
